scenario,cell,cwd,aet,tminmin,ppt,djf,jja
2061-2080_rcp85_MIROC5,37,841.99755859375,381.8308410644531,6.199999809265137,2.9872192299080047,6.699999809265137,29.350000381469727
2061-2080_rcp85_MIROC5,38,865.40936279296875,370.8204040527344,6.5,2.9474337218870508,7,29.700000762939453
2061-2080_rcp85_MIROC5,39,871.85400390625,371.64312744140625,6.5,2.934498451243568,7,29.850000381469727
2061-2080_rcp85_MIROC5,40,840.568359375,390.6710205078125,7.199999809265137,2.986323777050765,7.699999809265137,29.799999237060547
2061-2080_rcp85_MIROC5,41,828.601318359375,402.26861572265625,7,2.999130541287371,7.5333333015441895,29.75
2061-2080_rcp85_MIROC5,42,817.11572265625,407.9195556640625,6.699999809265137,3.016615547557177,7.233333110809326,29.5
2061-2080_rcp85_MIROC5,43,806.508544921875,409.747802734375,6.400000095367432,3.0350292822023683,6.933333396911621,29.25
2061-2080_rcp85_MIROC5,44,799.43096923828125,410.7988586425781,6.199999809265137,3.0557604646877348,6.666666507720947,29.049999237060547
2061-2080_rcp85_MIROC5,45,790.7174072265625,407.3140563964844,5.699999809265137,3.068556895072363,6.166666507720947,28.600000381469727
2061-2080_rcp85_MIROC5,46,791.64666748046875,399.59326171875,5.400000095367432,3.0622058088197126,5.933333396911621,28.399999618530273
2061-2080_rcp85_MIROC5,47,817.24560546875,389.2851257324219,5.800000190734863,3.029789470831856,6.266666889190674,28.799999237060547
2061-2080_rcp85_MIROC5,48,851.657958984375,372.16046142578125,6.199999809265137,2.975431808509263,6.666666507720947,29.299999237060547
2061-2080_rcp85_MIROC5,49,882.663818359375,363.0950012207031,6.699999809265137,2.924795995797912,7.199999809265137,29.950000762939453
2061-2080_rcp85_MIROC5,50,881.45440673828125,365.5093078613281,6.599999904632568,2.9159272116971158,7.099999904632568,29.950000762939453
2061-2080_rcp85_MIROC5,51,816.16217041015625,403.4661560058594,6.800000190734863,3.018284308426531,7.333333492279053,29.450000762939453
2061-2080_rcp85_MIROC5,52,813.21588134765625,409.4613952636719,6.800000190734863,3.029789470831856,7.300000190734863,29.450000762939453
2061-2080_rcp85_MIROC5,53,805.78167724609375,409.5713195800781,6.5,3.0453229787866576,6.9666666984558105,29.200000762939453
2061-2080_rcp85_MIROC5,54,790.2786865234375,407.1962890625,5.900000095367432,3.0622058088197126,6.366666793823242,28.700000762939453
2061-2080_rcp85_MIROC5,55,785.4078369140625,406.98590087890625,5.599999904632568,3.074084689028244,6.133333206176758,28.5
2061-2080_rcp85_MIROC5,56,782.14697265625,398.8822326660156,5.199999809265137,3.074450718954591,5.699999809265137,28.100000381469727
2061-2080_rcp85_MIROC5,57,801.57122802734375,389.4864501953125,5.400000095367432,3.0569048513364727,5.900000095367432,28.399999618530273
2061-2080_rcp85_MIROC5,58,828.86151123046875,376.7099304199219,5.699999809265137,3.015778756389041,6.233333110809326,28.799999237060547
2061-2080_rcp85_MIROC5,59,866.00299072265625,363.2631530761719,6.300000190734863,2.9561684304753633,6.800000190734863,29.5
2061-2080_rcp85_MIROC5,60,883.23577880859375,360.46661376953125,6.599999904632568,2.9159272116971158,7.133333206176758,29.899999618530273
2061-2080_rcp85_MIROC5,61,800.03582763671875,407.3291931152344,6.400000095367432,3.0461047872460387,6.933333396911621,29
2061-2080_rcp85_MIROC5,62,799.81536865234375,404.4381408691406,6.199999809265137,3.0472748673841794,6.733333110809326,28.899999618530273
2061-2080_rcp85_MIROC5,63,804.68902587890625,404.2652893066406,6.199999809265137,3.0484418035504044,6.733333110809326,29
2061-2080_rcp85_MIROC5,64,801.30084228515625,401.841552734375,6,3.0499928569201424,6.5333333015441895,28.799999237060547
2061-2080_rcp85_MIROC5,65,803.325927734375,396.2530517578125,5.900000095367432,3.049605612594973,6.366666793823242,28.700000762939453
2061-2080_rcp85_MIROC5,66,808.60235595703125,390.1124572753906,5.699999809265137,3.044539760392411,6.233333110809326,28.600000381469727
2061-2080_rcp85_MIROC5,67,812.2413330078125,383.50787353515625,5.5,3.03261876085072,6.0333333015441895,28.5
2061-2080_rcp85_MIROC5,68,835.2998046875,375.8602600097656,5.900000095367432,3,6.366666793823242,28.950000762939453
2061-2080_rcp85_MIROC5,69,858.98004150390625,367.5157775878906,6.199999809265137,2.9618954736678504,6.699999809265137,29.399999618530273
2061-2080_rcp85_MIROC5,70,800.81427001953125,404.38665771484375,6.400000095367432,3.04883008652835,6.933333396911621,29
2061-2080_rcp85_MIROC5,71,815.443359375,399.2594299316406,6.599999904632568,3.029789470831856,7.133333206176758,29.25
2061-2080_rcp85_MIROC5,72,823.803955078125,392.26220703125,6.599999904632568,3.00987563371216,7.066666603088379,29.200000762939453
2061-2080_rcp85_MIROC5,73,827.26873779296875,388.9623107910156,6.5,2.9995654882259823,6.9666666984558105,29.200000762939453
2061-2080_rcp85_MIROC5,74,836.35565185546875,386.40765380859375,6.5,2.9934362304976116,7.0333333015441895,29.399999618530273
2061-2080_rcp85_MIROC5,75,832.735595703125,386.0953369140625,6.400000095367432,2.997386384397313,6.866666793823242,29.299999237060547
2061-2080_rcp85_MIROC5,76,826.315185546875,389.4011535644531,6.199999809265137,3.0111473607757975,6.699999809265137,29.100000381469727
2061-2080_rcp85_MIROC5,77,818.3880615234375,396.8326721191406,6.699999809265137,3.0224283711854865,7.233333110809326,29.299999237060547
2061-2080_rcp85_MIROC5,78,835.84906005859375,386.1778869628906,6.800000190734863,2.9876662649262746,7.300000190734863,29.399999618530273
2061-2080_rcp85_MIROC5,79,844.04144287109375,381.1778869628906,6.800000190734863,2.968015713993642,7.300000190734863,29.5
2061-2080_rcp85_MIROC5,80,845.3958740234375,380.15313720703125,6.699999809265137,2.957128197676813,7.233333110809326,29.5
2061-2080_rcp85_MIROC5,81,844.496337890625,382.07464599609375,6.699999809265137,2.9590413923210934,7.199999809265137,29.5
2061-2080_rcp85_MIROC5,82,821.00665283203125,392.26947021484375,6.699999809265137,3.0145205387579237,7.166666507720947,29.200000762939453
2061-2080_rcp85_MIROC5,83,819.43231201171875,389.7818908691406,6.400000095367432,3.0013009330204183,6.933333396911621,29
2061-2080_rcp85_MIROC5,84,801.59686279296875,398.9390563964844,6.400000095367432,3.0362295440862948,6.866666793823242,28.799999237060547
historic,1,783.5032958984375,384.58941650390625,4.900000095367432,2.932980821923198,5.4666666984558105,27.5
historic,2,715.3057861328125,416.8367919921875,4.099999904632568,3.029789470831856,4.666666507720947,26.5
historic,3,750.74493408203125,396.5419921875,4.5,2.9800033715837464,5.066666603088379,26.950000762939453
historic,4,778.6336669921875,382.5479431152344,4.800000190734863,2.9400181550076634,5.333333492279053,27.299999237060547
historic,5,698.2701416015625,437.4658508300781,4.5,3.055378331375,5.066666603088379,26.649999618530273
historic,6,694.10150146484375,436.1456604003906,4.199999809265137,3.060697840353612,4.766666889190674,26.450000762939453
historic,7,710.83197021484375,423.7264709472656,4.300000190734863,3.0394141191761372,4.800000190734863,26.549999237060547
historic,8,740.703125,402.8687438964844,4.5,2.9921114877869495,5.0333333015441895,26.850000381469727
historic,9,771.40606689453125,387.4264221191406,4.800000190734863,2.9469432706978256,5.366666793823242,27.299999237060547
historic,10,774.2921142578125,378.28057861328125,4.5,2.928907690243953,5.066666603088379,27.049999237060547
historic,11,738.032470703125,415.864501953125,5.300000190734863,2.993876914941211,5.866666793823242,27.299999237060547
historic,12,727.668701171875,425.86309814453125,5.199999809265137,3.0060379549973173,5.766666889190674,27.25
historic,13,716.85986328125,434.2660827636719,5,3.024074987307426,5.566666603088379,27.149999618530273
historic,14,709.4202880859375,436.8754577636719,4.800000190734863,3.0362295440862948,5.333333492279053,26.950000762939453
historic,15,708.62225341796875,432.0137634277344,4.5,3.0346284566253203,5.066666603088379,26.75
historic,16,729.53778076171875,415.8170166015625,4.599999904632568,3.0064660422492318,5.166666507720947,26.950000762939453
historic,17,757.12860107421875,397.49603271484375,4.699999809265137,2.9656719712201065,5.266666889190674,27.149999618530273
historic,18,771.48822021484375,387.7915344238281,4.800000190734863,2.940516484932567,5.333333492279053,27.25
historic,19,770.32928466796875,388.1284484863281,4.699999809265137,2.9370161074648142,5.233333110809326,27.25
historic,20,734.36468505859375,407.3251037597656,5.099999904632568,2.9934362304976116,5.666666507720947,26.950000762939453
historic,21,728.8365478515625,417.7602233886719,5.199999809265137,2.9995654882259823,5.699999809265137,27.049999237060547
historic,22,718.99322509765625,424.5277404785156,5,3.0073209529227447,5.566666603088379,26.950000762939453
historic,23,706.63958740234375,433.8403625488281,4.800000190734863,3.02201573981772,5.366666793823242,26.850000381469727
historic,24,696.30340576171875,438.90765380859375,4.5,3.0394141191761372,5.066666603088379,26.649999618530273
historic,25,684.19561767578125,435.5003967285156,4,3.052693941924968,4.566666603088379,26.149999618530273
historic,26,685.01922607421875,426.9608459472656,3.700000047683716,3.0457140589408676,4.266666889190674,25.950000762939453
historic,27,721.62701416015625,412.04937744140625,4.199999809265137,3.010299956639812,4.766666889190674,26.549999237060547
historic,28,747.4390869140625,396.3138122558594,4.400000095367432,2.9703468762300935,4.9666666984558105,26.850000381469727
historic,29,761.23443603515625,390.92523193359375,4.599999904632568,2.952792443044092,5.166666507720947,27.049999237060547
historic,30,727.86126708984375,414.107666015625,5.099999904632568,3.0034605321095067,5.666666507720947,26.950000762939453
historic,31,717.3868408203125,426.0179443359375,5.099999904632568,3.0141003215196207,5.599999904632568,26.950000762939453
historic,32,703.04595947265625,433.9873962402344,4.800000190734863,3.0293837776852097,5.366666793823242,26.75
historic,33,691.82464599609375,439.13427734375,4.5,3.0492180226701815,5.066666603088379,26.549999237060547
historic,34,681.66143798828125,440.4893493652344,4.199999809265137,3.0674428427763805,4.766666889190674,26.25
historic,35,679.27777099609375,434.9491271972656,3.799999952316284,3.071513805095089,4.366666793823242,25.950000762939453
historic,36,695.41986083984375,424.1396789550781,3.9000000953674316,3.0511525224473814,4.4666666984558105,26.149999618530273
historic,37,726.25775146484375,404.50018310546875,4.099999904632568,3.0086001717619175,4.666666507720947,26.450000762939453
historic,38,753.47930908203125,390.58392333984375,4.400000095367432,2.9684829485539352,4.9666666984558105,26.850000381469727
historic,39,758.07904052734375,390.0839538574219,4.5,2.9556877503135057,5.0333333015441895,26.950000762939453
historic,40,727.932861328125,414.3050231933594,5.099999904632568,3.0064660422492318,5.666666507720947,26.950000762939453
historic,41,712.67852783203125,427.3657531738281,5,3.019116290447073,5.566666603088379,26.850000381469727
historic,42,696.8516845703125,435.386474609375,4.699999809265137,3.0362295440862948,5.266666889190674,26.649999618530273
historic,43,686.6937255859375,438.1101379394531,4.400000095367432,3.055378331375,4.9666666984558105,26.350000381469727
historic,44,679.07550048828125,439.7716064453125,4.099999904632568,3.0755469613925306,4.666666507720947,26.149999618530273
historic,45,669.47308349609375,435.9014892578125,3.5999999046325684,3.088844562727004,4.166666507720947,25.700000762939453
historic,46,672.0042724609375,427.78570556640625,3.4000000953674316,3.0827853703164503,3.9666666984558105,25.549999237060547
historic,47,701.04510498046875,412.7284851074219,3.700000047683716,3.0507663112330423,4.266666889190674,25.950000762939453
historic,48,739.75067138671875,391.3532409667969,4.099999904632568,2.9965116721541785,4.666666507720947,26.450000762939453
historic,49,773.01031494140625,378.6952819824219,4.699999809265137,2.9459607035775686,5.233333110809326,27.049999237060547
historic,50,770.8387451171875,382.4859313964844,4.599999904632568,2.9380190974762104,5.133333206176758,27.049999237060547
historic,51,698.66790771484375,429.98834228515625,4.800000190734863,3.0382226383687185,5.366666793823242,26.549999237060547
historic,52,693.25225830078125,437.5536193847656,4.699999809265137,3.0499928569201424,5.266666889190674,26.549999237060547
historic,53,686.24993896484375,438.1637878417969,4.400000095367432,3.0655797147284485,4.9666666984558105,26.350000381469727
historic,54,669.4739990234375,436.1664733886719,3.799999952316284,3.0824263008607717,4.366666793823242,25.75
historic,55,664.8551025390625,435.26092529296875,3.5999999046325684,3.094471128641645,4.133333206176758,25.549999237060547
historic,56,662.759765625,426.2956848144531,3.200000047683716,3.095169351431755,3.7333333492279053,25.200000762939453
historic,57,683.36236572265625,415.3026123046875,3.299999952316284,3.0780941504064105,3.9000000953674316,25.450000762939453
historic,58,713.84674072265625,397.7021484375,3.700000047683716,3.0362295440862948,4.199999809265137,25.850000381469727
historic,59,755.08831787109375,379.5308532714844,4.300000190734863,2.976808337338066,4.833333492279053,26.549999237060547
historic,60,773.38409423828125,376.734130859375,4.599999904632568,2.9380190974762104,5.133333206176758,26.950000762939453
historic,61,682.33642578125,435.1283874511719,4.400000095367432,3.0663259253620376,4.933333396911621,26.149999618530273
historic,62,679.94219970703125,432.2014465332031,4.199999809265137,3.0678145111618402,4.733333110809326,26
historic,63,684.36395263671875,432.014404296875,4.199999809265137,3.0696680969115957,4.766666889190674,26.100000381469727
historic,64,683.465576171875,428.3978271484375,4,3.0707764628434346,4.5333333015441895,25.950000762939453
historic,65,688.088134765625,421.6083679199219,3.799999952316284,3.0696680969115957,4.366666793823242,25.850000381469727
historic,66,691.70623779296875,415.0980529785156,3.700000047683716,3.065206128054312,4.233333110809326,25.75
historic,67,697.40863037109375,405.49127197265625,3.5,3.052693941924968,4.0333333015441895,25.600000381469727
historic,68,722.3099365234375,394.99786376953125,3.799999952316284,3.0203612826477078,4.366666793823242,26.049999237060547
historic,69,747.17095947265625,384.7798156738281,4.199999809265137,2.9822712330395684,4.733333110809326,26.450000762939453
historic,70,680.955810546875,431.916748046875,4.400000095367432,3.0692980121155293,4.9666666984558105,26.049999237060547
historic,71,699.23101806640625,424.34027099609375,4.599999904632568,3.0499928569201424,5.166666507720947,26.350000381469727
historic,72,708.09344482421875,416.0694274902344,4.5,3.0310042813635367,5.066666603088379,26.350000381469727
historic,73,713.1376953125,410.51690673828125,4.400000095367432,3.0199466816788423,4.9666666984558105,26.299999237060547
historic,74,721.41143798828125,407.19818115234375,4.5,3.0141003215196207,5.066666603088379,26.450000762939453
historic,75,719.3431396484375,407.930908203125,4.300000190734863,3.018284308426531,4.866666793823242,26.350000381469727
historic,76,712.26910400390625,412.05072021484375,4.199999809265137,3.0318122713303706,4.699999809265137,26.25
historic,77,703.35491943359375,420.3553161621094,4.699999809265137,3.0425755124401905,5.266666889190674,26.350000381469727
historic,78,721.93475341796875,408.4956970214844,4.800000190734863,3.0090257420869104,5.300000190734863,26.549999237060547
historic,79,730.210693359375,402.7161865234375,4.699999809265137,2.989004615698537,5.266666889190674,26.600000381469727
historic,80,732.90869140625,399.60321044921875,4.699999809265137,2.9777236052888476,5.266666889190674,26.600000381469727
historic,81,731.40130615234375,404.3919677734375,4.599999904632568,2.9804578922761,5.166666507720947,26.600000381469727
historic,82,706.30462646484375,416.7078552246094,4.599999904632568,3.0350292822023683,5.166666507720947,26.299999237060547
historic,83,705.93377685546875,412.6932067871094,4.400000095367432,3.02201573981772,4.9666666984558105,26.149999618530273
historic,84,685.1856689453125,424.2085876464844,4.300000190734863,3.0569048513364727,4.866666793823242,25.899999618530273
